indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
34.56,600.0,2.88,00:14:11
35.05,600.0,2.88,00:14:17
33.59,600.0,2.88,00:14:24
35.05,600.0,2.88,00:14:30
34.08,600.0,2.88,00:14:39
35.05,600.0,2.88,00:14:46
35.05,600.0,2.88,00:14:53
34.56,600.0,2.88,00:14:59
35.05,600.0,2.88,00:15:06
34.56,600.0,2.88,00:15:12
34.08,600.0,2.88,00:15:19
34.08,600.0,2.88,00:15:26
34.56,600.0,2.88,00:15:32
34.56,600.0,2.88,00:15:44
35.54,600.0,2.88,00:15:53
34.56,600.0,2.88,00:16:00
33.59,600.0,2.88,00:16:09
34.08,600.0,2.88,00:16:15
34.56,600.0,2.88,00:16:22
35.05,600.0,2.88,00:16:31
33.59,600.0,2.88,00:16:38
34.08,600.0,2.88,00:16:44
35.54,600.0,2.88,00:16:51
34.08,600.0,2.88,00:16:57
34.08,600.0,2.88,00:17:04
34.08,600.0,2.88,00:17:11
33.1,600.0,2.88,00:17:17
34.08,600.0,2.88,00:17:24
34.08,600.0,2.88,00:17:30
35.54,600.0,2.88,00:17:37
34.08,600.0,2.88,00:17:44
33.59,600.0,2.88,00:17:50
34.56,600.0,2.88,00:17:57
34.56,600.0,2.88,00:18:03
34.08,600.0,2.88,00:18:10
33.1,600.0,2.88,00:18:17
34.56,600.0,2.88,00:18:23
33.59,600.0,2.88,00:18:30
33.59,600.0,2.88,00:18:36
33.59,600.0,2.88,00:18:43
34.08,600.0,2.88,00:18:49
34.08,600.0,2.88,00:18:56
34.56,600.0,2.88,00:19:03
33.59,600.0,2.88,00:19:09
33.59,600.0,2.88,00:19:18
34.56,600.0,2.88,00:19:25
34.56,600.0,2.88,00:19:32
35.05,600.0,2.88,00:19:38
34.56,600.0,2.88,00:19:45
34.56,600.0,2.88,00:19:51
34.56,600.0,2.88,00:19:58
33.59,700.0,2.88,00:20:05
34.08,600.0,2.88,00:20:11
34.08,600.0,2.88,00:20:18
33.59,600.0,2.88,00:20:24
33.59,600.0,2.88,00:20:31
33.1,600.0,2.88,00:20:38
35.05,600.0,2.88,00:20:44
33.59,600.0,2.88,00:20:51
34.08,600.0,2.88,00:20:57
33.59,600.0,2.88,00:21:04
34.56,600.0,2.88,00:21:10
34.08,600.0,2.88,00:21:17
34.56,600.0,2.88,00:21:24
34.08,600.0,2.88,00:21:30
34.08,600.0,2.88,00:21:37
33.1,600.0,2.88,00:21:43
34.08,600.0,2.88,00:21:50
34.08,600.0,2.88,00:21:57
34.08,600.0,2.88,00:22:03
34.08,600.0,2.88,00:22:10
34.08,600.0,2.88,00:22:16
33.59,600.0,2.88,00:22:23
34.56,600.0,2.88,00:22:30
33.1,600.0,2.88,00:22:39
34.08,600.0,2.88,00:22:45
33.59,600.0,2.88,00:22:52
33.1,600.0,2.88,00:22:59
33.59,600.0,2.88,00:23:05
33.59,600.0,2.88,00:23:12
34.56,600.0,2.88,00:23:18
34.08,600.0,2.88,00:23:27
34.08,600.0,2.88,00:23:34
34.56,600.0,2.88,00:23:41
34.08,600.0,2.88,00:23:47
33.59,600.0,2.88,00:23:54
33.59,600.0,2.88,00:24:00
33.1,600.0,2.88,00:24:10
34.08,600.0,2.88,00:24:16
33.59,600.0,2.88,00:24:23
34.08,600.0,2.88,00:24:29
32.13,600.0,2.88,00:24:36
33.59,600.0,2.88,00:24:42
34.08,600.0,2.88,00:24:49
34.08,600.0,2.88,00:24:56
34.08,600.0,2.88,00:25:02
34.08,600.0,2.88,00:25:09
33.1,600.0,2.88,00:25:15
33.59,600.0,2.88,00:25:22
33.1,600.0,2.88,00:25:29
34.08,600.0,2.88,00:25:38
33.59,600.0,2.88,00:25:44
33.59,600.0,2.88,00:25:51
33.59,600.0,2.88,00:26:00
32.62,600.0,2.88,00:26:09
33.1,600.0,2.88,00:26:16
32.62,600.0,2.88,00:26:22
34.08,600.0,2.88,00:26:29
33.1,600.0,2.88,00:26:36
33.59,600.0,2.88,00:26:42
33.1,600.0,2.88,00:26:49
33.59,600.0,2.88,00:26:55
34.56,600.0,2.88,00:27:02
33.1,600.0,2.88,00:27:11
34.08,600.0,2.88,00:27:18
34.56,600.0,2.88,00:27:24
34.08,600.0,2.88,00:27:31
33.1,600.0,2.88,00:27:37
33.59,600.0,2.88,00:27:47
34.56,600.0,2.88,00:27:53
33.1,600.0,2.88,00:28:00
33.59,600.0,2.88,00:28:09
34.08,600.0,2.88,00:28:18
32.62,600.0,2.88,00:28:27
34.56,600.0,2.88,00:28:36
33.1,600.0,2.88,00:28:45
33.59,600.0,2.88,00:28:54
33.59,600.0,2.88,00:29:09
34.08,600.0,2.88,00:29:15
34.08,600.0,2.88,00:29:22
33.1,600.0,2.88,00:29:28
33.1,600.0,2.88,00:29:35
34.08,600.0,2.88,00:29:44
33.1,600.0,2.88,00:29:53
33.59,600.0,2.88,00:30:00
34.08,600.0,2.88,00:30:12
33.1,600.0,2.88,00:30:23
33.59,600.0,2.88,00:30:32
34.08,600.0,2.88,00:30:39
34.08,600.0,2.88,00:30:51
34.08,600.0,2.88,00:30:57
34.56,600.0,2.88,00:31:06
34.08,600.0,2.88,00:31:15
33.1,600.0,2.88,00:31:22
34.08,600.0,2.88,00:31:29
33.1,600.0,2.88,00:31:38
35.05,600.0,2.88,00:31:47
34.08,600.0,2.88,00:31:53
34.56,600.0,2.88,00:32:05
34.08,600.0,2.88,00:32:14
34.08,600.0,2.88,00:32:23
33.59,600.0,2.88,00:32:32
34.56,600.0,2.88,00:32:42
35.05,600.0,2.88,00:32:53
32.62,600.0,2.88,00:33:07
33.1,600.0,2.88,00:33:14
33.1,600.0,2.88,00:33:21
33.59,600.0,2.88,00:33:27
33.59,600.0,2.88,00:33:36
34.56,600.0,2.88,00:33:48
33.1,600.0,2.88,00:33:55
34.08,600.0,2.88,00:34:06
34.56,600.0,2.88,00:34:13
33.59,600.0,2.88,00:34:19
34.08,600.0,2.88,00:34:26
34.08,600.0,2.88,00:34:33
33.59,600.0,2.88,00:34:39
34.56,600.0,2.88,00:34:46
34.08,600.0,2.88,00:34:55
33.59,600.0,2.88,00:35:01
33.59,600.0,2.88,00:35:08
34.56,600.0,2.88,00:35:15
33.59,600.0,2.88,00:35:21
33.59,600.0,2.88,00:35:28
33.59,600.0,2.88,00:35:34
33.1,600.0,2.88,00:35:41
35.05,600.0,2.88,00:35:48
34.08,600.0,2.88,00:35:57
34.08,600.0,2.88,00:36:03
34.56,600.0,2.88,00:36:12
34.56,600.0,2.88,00:36:19
34.56,600.0,2.88,00:36:26
34.56,600.0,2.88,00:36:32
34.56,600.0,2.88,00:36:41
33.59,600.0,2.88,00:36:48
34.08,600.0,2.88,00:36:55
34.08,600.0,2.88,00:37:01
33.1,600.0,2.88,00:37:08
33.59,600.0,2.88,00:37:14
33.59,600.0,2.88,00:37:21
34.08,600.0,2.88,00:37:30
34.08,600.0,2.88,00:37:37
33.1,600.0,2.88,00:37:46
34.08,600.0,2.88,00:37:52
33.59,600.0,2.88,00:37:59
35.05,600.0,2.88,00:38:06
33.59,600.0,2.88,00:38:12
33.59,600.0,2.88,00:38:19
34.56,600.0,2.88,00:38:25
35.05,600.0,2.88,00:38:32
34.08,600.0,2.88,00:38:41
33.1,600.0,2.88,00:38:48
33.1,600.0,2.88,00:38:54
33.59,600.0,2.88,00:39:01
34.08,600.0,2.88,00:39:07
34.08,600.0,2.88,00:39:14
33.1,600.0,2.88,00:39:21
34.56,600.0,2.88,00:39:27
33.59,600.0,2.88,00:39:34
33.59,600.0,2.88,00:39:43
33.59,600.0,2.88,00:39:49
34.08,600.0,2.88,00:39:56
33.59,600.0,2.88,00:40:03
34.08,600.0,2.88,00:40:09
34.08,600.0,2.88,00:40:16
33.1,600.0,2.88,00:40:22
34.56,600.0,2.88,00:40:29
33.59,600.0,2.88,00:40:36
34.56,600.0,2.88,00:40:42
33.59,600.0,2.88,00:40:49
34.08,600.0,2.88,00:40:55
34.08,600.0,2.88,00:41:05
33.59,600.0,2.88,00:41:11
34.56,600.0,2.88,00:41:18
34.08,600.0,2.88,00:41:24
33.59,600.0,2.88,00:41:31
33.59,600.0,2.88,00:41:37
34.56,600.0,2.88,00:41:44
34.08,600.0,2.88,00:41:51
35.05,600.0,2.88,00:41:57
35.05,600.0,2.88,00:42:04
34.56,600.0,2.88,00:42:10
34.08,600.0,2.88,00:42:17
35.05,600.0,2.88,00:42:24
34.56,600.0,2.88,00:42:30
34.08,600.0,2.88,00:42:37
34.56,600.0,2.88,00:42:43
33.1,600.0,2.88,00:42:50
34.08,600.0,2.88,00:42:57
34.08,600.0,2.88,00:43:03
33.59,600.0,2.88,00:43:10
35.05,600.0,2.88,00:43:16
35.54,600.0,2.88,00:43:23
34.08,600.0,2.88,00:43:30
33.59,600.0,2.88,00:43:36
35.05,600.0,2.88,00:43:43
34.08,600.0,2.88,00:43:52
34.08,600.0,2.88,00:43:58
35.05,600.0,2.88,00:44:05
35.05,600.0,2.88,00:44:12
34.56,600.0,2.88,00:44:21
34.56,600.0,2.88,00:44:30
34.08,600.0,2.88,00:44:37
34.56,600.0,2.88,00:44:43
34.56,600.0,2.88,00:44:50
35.54,600.0,2.88,00:44:56
34.56,600.0,2.88,00:45:03
35.05,600.0,2.88,00:45:09
35.05,600.0,2.88,00:45:16
35.54,600.0,2.88,00:45:23
33.59,600.0,2.88,00:45:29
34.08,600.0,2.88,00:45:36
34.08,600.0,2.88,00:45:42
34.56,600.0,2.88,00:45:49
35.05,600.0,2.88,00:45:56
35.05,600.0,2.88,00:46:02
34.56,600.0,2.88,00:46:09
35.54,600.0,2.88,00:46:15
34.56,600.0,2.88,00:46:22
35.54,600.0,2.88,00:46:29
33.59,600.0,2.88,00:46:35
33.59,600.0,2.88,00:46:42
34.56,600.0,2.88,00:46:48
34.08,600.0,2.88,00:46:55
34.08,600.0,2.88,00:47:02
35.05,600.0,2.88,00:47:08
34.08,600.0,2.88,00:47:15
34.56,600.0,2.88,00:47:24
33.59,600.0,2.88,00:47:30
35.05,600.0,2.88,00:47:37
35.05,600.0,2.88,00:47:44
34.56,600.0,2.88,00:47:50
33.59,600.0,2.88,00:47:57
35.54,600.0,2.88,00:48:06
33.59,600.0,2.88,00:48:13
35.05,600.0,2.88,00:48:19
35.05,600.0,2.88,00:48:26
34.08,600.0,2.88,00:48:32
34.56,600.0,2.88,00:48:39
34.56,600.0,2.88,00:48:48
34.08,600.0,2.88,00:48:55
34.08,600.0,2.88,00:49:01
34.56,600.0,2.88,00:49:08
35.05,600.0,2.88,00:49:14
35.05,600.0,2.88,00:49:21
34.56,600.0,2.88,00:49:28
34.56,600.0,2.88,00:49:34
34.08,600.0,2.88,00:49:41
34.08,600.0,2.88,00:49:47
33.59,600.0,2.88,00:49:54
34.08,600.0,2.88,00:50:01
34.08,600.0,2.88,00:50:10
33.59,600.0,2.88,00:50:16
34.56,600.0,2.88,00:50:23
34.08,600.0,2.88,00:50:29
35.05,600.0,2.88,00:50:36
34.56,600.0,2.88,00:50:43
34.08,600.0,2.88,00:50:49
34.08,600.0,2.88,00:50:56
33.59,600.0,2.88,00:51:02
34.08,600.0,2.88,00:51:09
34.56,600.0,2.88,00:51:16
35.05,600.0,2.88,00:51:22
35.05,600.0,2.88,00:51:29
35.05,600.0,2.88,00:51:35
34.08,600.0,2.88,00:51:42
34.08,600.0,2.88,00:51:49
34.08,600.0,2.88,00:51:55
34.56,600.0,2.88,00:52:02
34.08,600.0,2.88,00:52:08
34.56,600.0,2.88,00:52:15
33.59,600.0,2.88,00:52:22
34.56,600.0,2.88,00:52:31
33.59,600.0,2.88,00:52:37
34.56,600.0,2.88,00:52:44
33.59,600.0,2.88,00:52:50
34.56,600.0,2.88,00:52:57
34.56,600.0,2.88,00:53:04
34.56,600.0,2.88,00:53:10
34.56,600.0,2.88,00:53:17
33.59,600.0,2.88,00:53:23
34.56,600.0,2.88,00:53:30
34.56,600.0,2.88,00:53:37
34.08,600.0,2.88,00:53:43
34.56,600.0,2.88,00:53:50
35.05,600.0,2.88,00:53:56
35.05,600.0,2.88,00:54:03
34.08,600.0,2.88,00:54:10
34.08,600.0,2.88,00:54:16
34.08,600.0,2.88,00:54:23
34.56,600.0,2.88,00:54:29
34.56,600.0,2.88,00:54:36
35.05,600.0,2.88,00:54:43
35.05,600.0,2.88,00:54:49
34.08,600.0,2.88,00:54:56
34.56,600.0,2.88,00:55:02
34.56,600.0,2.88,00:55:09
34.08,600.0,2.88,00:55:18
35.05,600.0,2.88,00:55:25
34.08,600.0,2.88,00:55:31
34.56,600.0,2.88,00:55:38
35.05,600.0,2.88,00:55:44
34.08,600.0,2.88,00:55:51
34.56,600.0,2.88,00:55:58
33.1,600.0,2.88,00:56:07
34.56,600.0,2.88,00:56:13
34.08,600.0,2.88,00:56:20
33.59,600.0,2.88,00:56:26
34.56,600.0,2.88,00:56:33
33.59,600.0,2.88,00:56:40
34.56,600.0,2.88,00:56:46
35.05,600.0,2.88,00:56:53
34.56,600.0,2.88,00:56:59
35.05,600.0,2.88,00:57:09
34.08,600.0,2.88,00:57:15
34.08,600.0,2.88,00:57:22
35.54,600.0,2.88,00:57:28
34.56,600.0,2.88,00:57:35
34.08,600.0,2.88,00:57:42
34.08,600.0,2.88,00:57:48
34.56,600.0,2.88,00:57:55
35.05,600.0,2.88,00:58:01
34.08,600.0,2.88,00:58:08
34.08,600.0,2.88,00:58:14
33.59,600.0,2.88,00:58:21
34.56,600.0,2.88,00:58:28
34.08,600.0,2.88,00:58:34
33.1,600.0,2.88,00:58:41
33.59,600.0,2.88,00:58:47
34.08,600.0,2.88,00:58:54
33.59,600.0,2.88,00:59:01
33.59,600.0,2.88,00:59:07
33.59,600.0,2.88,00:59:16
34.56,600.0,2.88,00:59:23
34.56,600.0,2.88,00:59:30
34.56,600.0,2.88,00:59:36
34.56,600.0,2.88,00:59:43
35.05,600.0,2.88,00:59:49
34.56,600.0,2.88,00:59:56
34.08,600.0,2.88,01:00:03
33.59,600.0,2.88,01:00:09
33.59,600.0,2.88,01:00:16
34.08,600.0,2.88,01:00:22
33.59,600.0,2.88,01:00:29
34.08,600.0,2.88,01:00:35
34.08,600.0,2.88,01:00:42
34.08,600.0,2.88,01:00:51
34.08,600.0,2.88,01:00:58
34.08,600.0,2.88,01:01:07
34.56,600.0,2.88,01:01:13
34.56,600.0,2.88,01:01:20
34.08,600.0,2.88,01:01:27
33.59,600.0,2.88,01:01:33
35.05,600.0,2.88,01:01:40
34.56,600.0,2.88,01:01:46
35.05,600.0,2.88,01:01:53
34.08,600.0,2.88,01:02:00
33.1,600.0,2.88,01:02:06
33.1,600.0,2.88,01:02:13
34.08,600.0,2.88,01:02:27
34.08,600.0,2.88,01:02:34
33.59,600.0,2.88,01:02:43
34.08,600.0,2.88,01:02:49
34.56,600.0,2.88,01:02:56
34.08,600.0,2.88,01:03:02
33.59,600.0,2.88,01:03:09
35.05,600.0,2.88,01:03:16
34.08,600.0,2.88,01:03:30
34.56,600.0,2.88,01:03:36
34.08,600.0,2.88,01:03:43
33.59,600.0,2.88,01:03:50
34.08,600.0,2.88,01:03:56
33.59,600.0,2.88,01:04:03
34.08,600.0,2.88,01:04:09
34.08,600.0,2.88,01:04:16
34.56,600.0,2.88,01:04:23
35.05,600.0,2.88,01:04:29
34.08,600.0,2.88,01:04:36
33.59,600.0,2.88,01:04:42
34.56,600.0,2.88,01:04:49
33.1,600.0,2.88,01:04:56
34.08,600.0,2.88,01:05:02
34.08,600.0,2.88,01:05:09
33.59,600.0,2.88,01:05:15
33.59,600.0,2.88,01:05:22
35.05,600.0,2.88,01:05:29
34.08,600.0,2.88,01:05:35
34.08,600.0,2.88,01:05:42
33.59,600.0,2.88,01:05:48
34.56,600.0,2.88,01:05:55
33.59,600.0,2.88,01:06:02
34.56,600.0,2.88,01:06:08
34.56,600.0,2.88,01:06:15
34.56,600.0,2.88,01:06:21
34.08,600.0,2.88,01:06:30
34.08,600.0,2.88,01:06:37
33.1,600.0,2.88,01:06:44
34.08,600.0,2.88,01:06:50
34.08,600.0,2.88,01:06:57
35.54,600.0,2.88,01:07:03
35.05,600.0,2.88,01:07:10
33.59,600.0,2.88,01:07:17
34.08,600.0,2.88,01:07:23
34.56,600.0,2.88,01:07:32
34.56,600.0,2.88,01:07:39
34.08,600.0,2.88,01:07:45
34.08,600.0,2.88,01:07:57
34.56,600.0,2.88,01:08:06
33.59,600.0,2.88,01:08:15
33.1,600.0,2.88,01:08:24
34.08,600.0,2.88,01:08:31
34.56,600.0,2.88,01:08:40
33.1,600.0,2.88,01:08:47
34.08,600.0,2.88,01:08:53
33.59,600.0,2.88,01:09:00
33.1,600.0,2.88,01:09:09
34.08,600.0,2.88,01:09:16
34.56,600.0,2.88,01:09:22
34.08,600.0,2.88,01:09:29
33.59,600.0,2.88,01:09:35
34.56,600.0,2.88,01:09:42
34.08,600.0,2.88,01:09:49
34.08,600.0,2.88,01:09:55
33.59,600.0,2.88,01:10:02
33.59,600.0,2.88,01:10:08
34.08,600.0,2.88,01:10:15
33.59,600.0,2.88,01:10:22
33.59,600.0,2.88,01:10:28
33.59,600.0,2.88,01:10:35
34.08,600.0,2.88,01:10:41
34.56,600.0,2.88,01:10:48
34.56,600.0,2.88,01:10:55
33.1,600.0,2.88,01:11:01
34.08,600.0,2.88,01:11:08
33.59,600.0,2.88,01:11:14
34.56,600.0,2.88,01:11:21
32.62,600.0,2.88,01:11:28
34.08,600.0,2.88,01:11:34
33.59,600.0,2.88,01:11:41
34.08,600.0,2.88,01:11:47
34.56,600.0,2.88,01:11:54
33.1,600.0,2.88,01:12:03
32.62,600.0,2.88,01:12:10
34.08,600.0,2.88,01:12:16
35.05,600.0,2.88,01:12:25
33.59,600.0,2.88,01:12:34
34.56,600.0,2.88,01:12:44
34.08,600.0,2.88,01:12:50
34.08,600.0,2.88,01:12:57
33.59,600.0,2.88,01:13:06
34.56,600.0,2.88,01:13:12
34.08,600.0,2.88,01:13:19
34.08,600.0,2.88,01:13:26
34.08,600.0,2.88,01:13:32
33.59,600.0,2.88,01:13:39
34.08,600.0,2.88,01:13:45
34.56,600.0,2.88,01:13:52
34.08,600.0,2.88,01:13:59
34.08,600.0,2.88,01:14:05
32.62,600.0,2.88,01:14:12
34.08,600.0,2.88,01:14:18
33.59,600.0,2.88,01:14:25
34.56,600.0,2.88,01:14:37
34.08,600.0,2.88,01:14:43
33.59,600.0,2.88,01:14:52
33.1,600.0,2.88,01:14:59
34.56,600.0,2.88,01:15:11
33.59,600.0,2.88,01:15:17
33.59,600.0,2.88,01:15:26
34.08,600.0,2.88,01:15:35
34.08,600.0,2.88,01:15:42
33.59,600.0,2.88,01:15:49
34.56,600.0,2.88,01:15:55
32.62,600.0,2.88,01:16:04
33.1,600.0,2.88,01:16:11
34.08,600.0,2.88,01:16:20
34.08,600.0,2.88,01:16:29
33.59,600.0,2.88,01:16:38
34.08,600.0,2.88,01:16:47
33.1,600.0,2.88,01:17:02
33.59,600.0,2.88,01:17:08
34.56,600.0,2.88,01:17:15
33.59,600.0,2.88,01:17:24
33.59,600.0,2.88,01:17:31
33.59,600.0,2.88,01:17:37
34.08,600.0,2.88,01:17:44
33.59,600.0,2.88,01:17:53
34.08,600.0,2.88,01:17:59
33.59,600.0,2.88,01:18:06
34.08,600.0,2.88,01:18:13
33.1,600.0,2.88,01:18:19
34.56,600.0,2.88,01:18:26
33.59,600.0,2.88,01:18:35
32.62,600.0,2.88,01:18:42
35.05,600.0,2.88,01:18:48
34.08,600.0,2.88,01:18:57
34.08,700.0,2.88,01:19:04
34.08,600.0,2.88,01:19:10
34.56,600.0,2.88,01:19:17
33.1,600.0,2.88,01:19:24
33.1,600.0,2.88,01:19:30
33.59,600.0,2.88,01:19:37
33.59,600.0,2.88,01:19:43
33.59,600.0,2.88,01:19:53
33.59,600.0,2.88,01:19:59
34.08,600.0,2.88,01:20:06
34.08,600.0,2.88,01:20:12
34.08,600.0,2.88,01:20:19
33.59,600.0,2.88,01:20:25
33.59,600.0,2.88,01:20:32
34.08,600.0,2.88,01:20:44
33.1,600.0,2.88,01:20:50
34.08,600.0,2.88,01:20:57
33.1,600.0,2.88,01:21:03
34.56,600.0,2.88,01:21:10
34.08,600.0,2.88,01:21:17
34.08,600.0,2.88,01:21:23
34.08,600.0,2.88,01:21:30
34.08,600.0,2.88,01:21:36
34.08,600.0,2.88,01:21:43
33.1,600.0,2.88,01:21:50
33.1,600.0,2.88,01:21:56
33.1,600.0,2.88,01:22:03
33.1,600.0,2.88,01:22:09
33.59,600.0,2.88,01:22:16
33.59,600.0,2.88,01:22:23
33.59,600.0,2.88,01:22:29
33.1,600.0,2.88,01:22:38
33.59,600.0,2.88,01:22:45
33.59,600.0,2.88,01:22:52
34.08,600.0,2.88,01:22:58
33.59,600.0,2.88,01:23:05
33.1,600.0,2.88,01:23:11
33.59,600.0,2.88,01:23:18
33.1,600.0,2.88,01:23:24
34.08,600.0,2.88,01:23:31
33.59,600.0,2.88,01:23:38
33.59,600.0,2.88,01:23:47
33.1,600.0,2.88,01:23:53
33.59,600.0,2.88,01:24:00
33.59,600.0,2.88,01:24:07
34.08,600.0,2.88,01:24:13
34.08,600.0,2.88,01:24:20
33.59,600.0,2.88,01:24:26
34.08,600.0,2.88,01:24:33
33.59,600.0,2.88,01:24:40
34.08,600.0,2.88,01:24:46
33.59,600.0,2.88,01:24:53
33.59,600.0,2.88,01:24:59
34.56,600.0,2.88,01:25:06
33.59,600.0,2.88,01:25:13
33.1,600.0,2.88,01:25:19
33.59,600.0,2.88,01:25:26
33.59,600.0,2.88,01:25:32
34.08,600.0,2.88,01:25:39
34.56,600.0,2.88,01:25:45
33.1,600.0,2.88,01:25:52
34.08,600.0,2.88,01:26:01
33.1,600.0,2.88,01:26:10
33.59,600.0,2.88,01:26:24
33.59,600.0,2.88,01:26:34
34.08,600.0,2.88,01:26:45
34.08,600.0,2.88,01:26:52
33.1,600.0,2.88,01:26:58
34.08,600.0,2.88,01:27:08
33.1,600.0,2.88,01:27:17
33.1,600.0,2.88,01:27:23
34.08,600.0,2.88,01:27:30
33.59,600.0,2.88,01:27:36
33.59,600.0,2.88,01:27:43
34.08,600.0,2.88,01:27:52
34.08,600.0,2.88,01:27:59
34.08,600.0,2.88,01:28:05
33.59,600.0,2.88,01:28:12
33.1,600.0,2.88,01:28:19
33.1,600.0,2.88,01:28:25
33.59,600.0,2.88,01:28:39
34.56,600.0,2.88,01:28:46
34.08,600.0,2.88,01:28:53
33.1,600.0,2.88,01:28:59
33.59,600.0,2.88,01:29:08
33.59,600.0,2.88,01:29:15
33.59,600.0,2.88,01:29:21
33.59,600.0,2.88,01:29:28
33.59,600.0,2.88,01:29:35
34.08,600.0,2.88,01:29:41
34.08,600.0,2.88,01:29:48
34.56,600.0,2.88,01:29:54
33.59,600.0,2.88,01:30:01
33.59,600.0,2.88,01:30:08
33.59,600.0,2.88,01:30:14
34.08,600.0,2.88,01:30:21
34.08,600.0,2.88,01:30:27
34.08,600.0,2.88,01:30:34
34.08,600.0,2.88,01:30:41
34.08,600.0,2.88,01:30:47
33.1,600.0,2.88,01:30:54
34.08,600.0,2.88,01:31:00
33.59,600.0,2.88,01:31:07
34.08,600.0,2.88,01:31:14
34.08,600.0,2.88,01:31:20
34.08,600.0,2.88,01:31:27
33.59,600.0,2.88,01:31:33
33.59,600.0,2.88,01:31:40
34.08,600.0,2.88,01:31:46
33.1,600.0,2.88,01:31:53
34.08,600.0,2.88,01:32:02
35.05,600.0,2.88,01:32:14
33.1,600.0,2.88,01:32:20
34.08,600.0,2.88,01:32:27
33.1,600.0,2.88,01:32:34
